Study,cec_5km,cec_10km,cec_25km,cec_50km,cec_100km,mpdq_5km,mpdq_10km,mpdq_25km,mpdq_50km,mpdq_100km,npp.0010_5km,npp.0010_10km,npp.0010_25km,npp.0010_50km,npp.0010_100km,npp.03_5km,npp.03_10km,npp.03_25km,npp.03_50km,npp.03_100km,prec.seas_5km,prec.seas_10km,prec.seas_25km,prec.seas_50km,prec.seas_100km,wd.03_5km,wd.03_10km,wd.03_25km,wd.03_50km,wd.03_100km,wd.8910_5km,wd.8910_10km,wd.8910_25km,wd.8910_50km,wd.8910_100km,prec_5km,prec_10km,prec_25km,prec_50km,prec_100km,tree.cover_5km,tree.cover_10km,tree.cover_25km,tree.cover_50km,tree.cover_100km,forest.03_5km,forest.03_10km,forest.03_25km,forest.03_50km,forest.03_100km,forest.0010_5km,forest.0010_10km,forest.0010_25km,forest.0010_50km,forest.0010_100km,OppCost_5km,OppCost_10km,OppCost_25km,OppCost_50km,OppCost_100km,HFPrint_5km,HFPrint_10km,HFPrint_25km,HFPrint_50km,HFPrint_100km,RuralPop_5km,RuralPop_10km,RuralPop_25km,RuralPop_50km,RuralPop_100km,RoadDensity_5km,RoadDensity_10km,RoadDensity_25km,RoadDensity_50km,RoadDensity_100km,UrbArea_5km,UrbArea_10km,UrbArea_25km,UrbArea_50km,UrbArea_100km,Crop_5km,Crop_10km,Crop_25km,Crop_50km,Crop_100km,IDH03_5km,IDH03_10km,IDH03_25km,IDH03_50km,IDH03_100km,IDH9010_5km,IDH9010_10km,IDH9010_25km,IDH9010_50km,IDH9010_100km,PastAgric_5km,PastAgric_10km,PastAgric_25km,PastAgric_50km,PastAgric_100km,Elevation_5km,Elevation_10km,Elevation_25km,Elevation_50km,Elevation_100km,ElevationSD_5km,ElevationSD_10km,ElevationSD_25km,ElevationSD_50km,ElevationSD_100km,Slope_5km,Slope_10km,Slope_25km,Slope_50km,Slope_100km,temp_5km,temp_10km,temp_25km,temp_50km,temp_100km,BAI.1317_5km,BAI.1317_10km,BAI.1317_25km,BAI.1317_50km,BAI.1317_100km,GrossDef_5km,GrossDef_10km,GrossDef_25km,GrossDef_50km,GrossDef_100km,NBR.1317_5km,NBR.1317_10km,NBR.1317_25km,NBR.1317_50km,NBR.1317_100km,OpCostISSmasked_5km,OpCostISSmasked_10km,OpCostISSmasked_25km,OpCostISSmasked_50km,OpCostISSmasked_100km,SustainPA_5km,SustainPA_10km,SustainPA_25km,SustainPA_50km,SustainPA_100km,bulk_5km,bulk_10km,bulk_25km,bulk_50km,bulk_100km,commodd_5km,commodd_10km,commodd_25km,commodd_50km,commodd_100km,cropIIS_5km,cropIIS_10km,cropIIS_25km,cropIIS_50km,cropIIS_100km,crop.pastureISS_5km,crop.pastureISS_10km,crop.pastureISS_25km,crop.pastureISS_50km,crop.pastureISS_100km,forestrydd_5km,forestrydd_10km,forestrydd_25km,forestrydd_50km,forestrydd_100km,pastoIIS_5km,pastoIIS_10km,pastoIIS_25km,pastoIIS_50km,pastoIIS_100km,pH_5km,pH_10km,pH_25km,pH_50km,pH_100km,pop.count_5km,pop.count_10km,pop.count_25km,pop.count_50km,pop.count_100km,pop.density_5km,pop.density_10km,pop.density_25km,pop.density_50km,pop.density_100km,pop_count_5km,pop_count_10km,pop_count_25km,pop_count_50km,pop_count_100km,sadd_5km,sadd_10km,sadd_25km,sadd_50km,sadd_100km,sand_5km,sand_10km,sand_25km,sand_50km,sand_100km,strictPA_5km,strictPA_10km,strictPA_25km,strictPA_50km,strictPA_100km,urbdd_5km,urbdd_10km,urbdd_25km,urbdd_50km,urbdd_100km,wfiredd_5km,wfiredd_10km,wfiredd_25km,wfiredd_50km,wfiredd_100km,govce_5km,govce_10km,govce_25km,govce_50km,govce_100km
1,48.5521616690876,47.9102074365742,46.4309195204931,44.9564815578925,43.162274133437,88.9209595128374,88.6900561924952,87.5190348913998,87.7323264946855,91.4413537140466,12138.6051192471,12163.8424598578,12195.9580540271,11903.5925358856,11468.0744309931,0,0,551.393585924209,2042.2755684331,5481.71199865387,64.0787936142199,64.1680423193298,64.443443720388,63.9535864509883,63.1821231204161,427.159829657669,431.414315021029,436.113282868953,422.216303161519,385.775262217323,403.750322462196,405.918897969985,406.535238238498,394.267350531433,359.294444645504,1193.04427254773,1191.64882777926,1186.04343351004,1193.20238914215,1241.09188333937,98.151909150757,97.921536339872,94.1475741361961,91.3547558263951,88.4238786206089,98.17209436,97.8909321,93.68597963,90.79385593,86.97863053,98.17209436,97.8909321,93.74745717,90.91894819,87.23153427,NA,2161.3447265625,2586.52450776971,2343.49643833406,2445.04669752065,21.2381736588579,21.9904916750705,23.6733021019439,23.8891670817604,21.009803164841,106.94244308123,110.170625038589,144.538191488486,147.755546544705,150.403950082126,0,6.3921463705777,63.2554820968393,45.0686090310681,79.7742443983387,0,0,0,0,0,0,0,0.007103631678179,0.009137277341643,0.021575195847175,0.722705483436584,0.722705483436584,0.722705483436584,0.722705483436584,0.704502359405052,0.706269443035126,0.706269443035126,0.706269443035126,0.706269443035126,0.687503912901249,0.011604347398273,0.013301106962716,0.044252496759959,0.087097120034275,0.056002082906817,212.547325950018,205.760367572907,179.627551684107,170.689542518638,165.589648401319,16.8170455257167,21.4042120468078,42.0097659849485,74.3281548411823,84.3381423530581,0.59610831239407,0.750967587549458,0.771323892868689,0.641417617601352,0.564596766565091,25.2404960233091,25.2650768779899,25.4005260966698,25.4443270692583,25.4665143130295,14.680228337648,14.0952228382651,14.1801055052091,14.6880475018914,14.8435007908888,0,0,0.002176866267629,0.003475261097412,0.006815440537792,0.985624524260074,0.984897594220646,0.984652491313797,0.983765361512447,0.982083989719595,0,11.0760632429987,712.980758525961,721.727673600261,1322.65391541539,0.524846638395982,0.406799892979892,0.32818317292255,0.334744377709258,0.23483753843874,1208.35109943291,1209.05588967865,1224.07035418415,1235.9134307538,1253.24727437729,0,0,0.001919989461464,0.072027894301346,0.153322918339035,0,0,0.04904684261981,0.061506410004383,0.109701683472505,0,0,0,0.00113437853976,0.002585870715749,0,0,0,0,0.01497999333111,0,0,0.00042040150817,0.00687000502007,0.021547994131884,6.96413720436509,6.95602800769308,7.0221758486729,7.04503172356664,7.00950508909311,0.050800192186064,0.068635024211938,0.137450029620623,0.213650088178877,0.704359511467527,0.06221098670133,0.084048339968295,0.168691654950633,0.26379513338975,0.863462189709473,-0.013263364557126,-0.016137725662075,0.017646045671742,0.052545001819902,0.093422219676188,0,0.074317232295376,0.153544817592768,0.287213328009155,0.396014103466589,45.3374360847151,44.9858808884292,43.811756104724,43.3112358232989,42.8029858219992,0,0,0,0.028894643026219,0.083439129915733,0,0,0,0,0,0,0,0,0,0.006350882392896,0.19,0.19,0.19,0.19,0.108792135650028
2,35.3119660686227,37.1555777850302,39.1312207448715,37.2878266778323,30.1250061150356,649.145183705376,617.842708209028,550.617884161147,494.303574969099,444.307273695343,12603.8123307249,11993.9145319038,10412.0188055086,9240.77909201471,9533.29199011862,15237.3081733692,12938.3797285716,9917.32489922086,8072.35851168904,7936.30277831946,23.0042560583688,23.4368782477571,23.5228368075502,22.7769480633578,24.659344268376,9.19082052172906,9.42713362045587,9.7790485140788,8.86057507712775,20.8412120862415,20.3209780643225,23.2073589856626,28.2516799152394,27.714349207137,55.8221673701767,3481.65113350126,3348.07895507654,3012.09226011243,2711.09992568146,2414.94946582039,94.7577521063146,94.4789051736296,89.266259629953,74.1075666513229,66.7790861640859,94.73412992,94.41922468,89.15508625,74.12944098,66.68538406,94.73412992,94.41922468,89.15508625,74.13043659,66.70078614,3451.79862098016,3548.4590074614,3154.84210879008,2605.86656608497,4232.48946103495,12.4105583315229,13.4872225958305,18.6375316697324,19.650407354064,21.8406109691418,135.948511840104,144.597685315747,365.709712629716,811.256816998682,1020.27348171459,2.58396697805779,6.55065405557846,98.253399507167,117.953173370584,279.536915276744,0,0,0,0,0,0.172148598739952,0.152417727834783,0.063669177107556,0.03439256958423,0.035818674919759,0.681999981403351,0.681999981403351,0.681999981403351,0.681999981403351,0.681999981403351,0.675238072872162,0.675238072872162,0.675238072872162,0.675238072872162,0.675238072872162,0.207133172151384,0.220274810648447,0.371752446731831,0.435767864989215,0.348912112513099,1432.14594829459,1479.64626765299,1621.37069551938,2013.90286189005,2061.11038163392,304.607359839284,389.097956424536,846.147992394342,1243.55018324137,1344.61784290441,11.6929186030675,11.4638648518088,9.83060212091178,7.27415830300497,6.1405774465811,19.2003455044657,19.0682639362512,18.4008263096991,16.0836574980808,15.9682527882622,3.71256092038374,3.51135034572911,3.75876687021941,6.13108930691335,8.96637263143283,0,0,0,0,0.000470158135818,0.97825255074143,0.979294098754753,0.97989250629844,0.979736947733664,0.977863195723561,237.536587962653,188.018683271853,249.555430923106,668.773622622185,1976.62839854936,0,0,0,0,0,1030.68822599614,1038.48179176847,1039.27864067176,995.717491427777,1032.34439658271,0,0,0,0,0,0.028372800347599,0.022127253400438,0.011524444869665,0.018207253033272,0.0594760256463,0,0,0.000443582406304,0.00188916903992,0.003302427962015,0,0,0,0,0.023117680960992,0.011079730610471,0.00553181335011,0.003797413305733,0.005547774119995,0.020957276409466,5.00399587503185,5.08135012226472,5.17150106166985,5.1860969427402,5.23175964860761,0.708064451353358,4.8952939410582,7.31092277836819,4.01866120432732,9.78560417730294,0.822923281968171,5.68928526368196,8.4980801442577,4.67694207443785,11.3915138542003,0.119158279286852,0.115375452399821,1.48910500581085,0.582599800061332,1.63505715989379,1,0.833796125561317,0.620721549300663,0.595817137502603,0.510175913977654,42.3278941475824,39.9626641827224,40.2690926287194,42.9424966005504,43.6077148149394,0,0,0,0,0,0,0,0,0,0.008041168282774,0,0,0,0,0,-0.795,-0.795,-0.795,-0.795,-0.795
3,47.2428763607811,45.5945173994355,43.3450783085157,37.6056169233402,32.9583194248993,339.950545643513,321.265416856196,274.697910944364,264.687497698669,259.730546994439,5215.36446436604,5397.32606855062,7105.8689440383,8798.79387827855,9571.32721695701,9100.81867145422,9313.40011559937,10947.4066530041,9480.62255099402,10751.1208937929,34.759743634159,35.4011415080035,37.0215819982497,36.4711184618923,36.9123248999099,40.7863690166869,40.4669587223196,50.2204630985491,63.8177864815614,67.5421181851762,28.2278763732947,28.4252193617243,39.7451022997388,54.3452053955966,56.2668654918732,2106.6656417807,2026.22513916867,1863.92214953514,1826.20139643665,1847.08289295579,26.3144379005716,38.4934152099985,51.2974621136634,50.0618645349016,53.7610007566656,27.78576063,39.52373526,51.05225303,49.923298,53.62557245,27.78576063,39.52373526,51.08165537,49.93064839,53.65342683,1978.25048096771,3098.50117385292,4860.84235551385,6494.96179256668,6627.17070240703,23.8655651195986,24.8005870184445,27.3412205830882,31.7556689192614,32.6307316016177,1691.91219343397,1473.76792193304,1156.18042083814,1166.89694043612,1533.75941705252,125.93767031446,157.479925485482,359.088906562428,692.940890073061,723.38991778471,0,0,0,0,0.102629791531497,0,0.016256728509385,0.096556432301684,0.215902992163639,0.27403833190556,0.657999992370605,0.657999992370605,0.657999992370605,0.657999992370605,0.657999992370605,0.648904740810394,0.648904740810394,0.648904740810394,0.648904740810394,0.648904740810394,0.430623725993167,0.400274783847845,0.3966097564215,0.472336579338012,0.51357590031648,3697.90670011679,3461.12238576426,2807.88528487318,2307.92510169596,1888.49753369291,273.444722350743,533.430526422425,959.546261054603,1042.4984500605,955.632961052224,9.56213708156234,10.7305476838241,10.0285169889123,8.58465152042764,7.87679472272753,7.08285428523254,8.59011581334466,12.8308877380172,15.82758013854,18.1312766844594,16.5523335792373,13.5618080237717,10.5355726093142,10.7435965381716,11.3488589153598,0,0,0.000883676927715,0.000220913394586,0.00066965129295,0.974394382818329,0.975344126463692,0.977254247068284,0.979366845604459,0.978538696742127,4254.61059860717,3960.10231572305,4167.86991853458,5068.02251148297,4226.55329156673,0,0,0.015143796761237,0.058164330976779,0.070082516329518,810.507281830218,842.09955509773,938.866116634062,1035.45469014606,1075.12771014201,0,0,0,0,0.006682435525218,0,0.021617874819941,0.143429802411409,0.24672900274125,0.144943553327416,0,0.001722065178542,0.00176774285234,0.00147765789923,0.006013585903361,0,0,0.001143581906455,0.097547558105637,0.062330522942,0.034300791556728,0.044318809500601,0.053146668931226,0.035301290545676,0.026169143790214,5.56539281101508,5.55892276512098,5.54681278445189,5.58920843164828,5.51760527284637,10.3881505564982,9.71080069889962,15.1178177026376,21.9688991736452,24.2799794569576,12.2532750948154,11.3434205111168,17.6171441042427,25.5788440462907,28.2767356378177,0,0,1.5715848515581,3.0094417971236,2.59099925028884,0.497599377135689,0.495001678742784,0.541752868484615,0.615861061935019,0.734814731072307,51.0101038935564,49.6877838437442,45.9298535626983,41.780858778869,40.0291711687663,0,0,0,0,0,0,0,0,0,0.026122247962215,0,0,0,0,0,-0.207,-0.207,-0.207,-0.207,-0.207
4,31.8615628653735,28.7058490567017,21.1950340429376,18.7639590897981,18.177171730755,57.780877468974,53.1610176898336,46.8774630008137,45.8917015202048,43.0726192484839,3349.18673785575,2864.72742925338,2034.05894031453,1915.95144869088,1949.63096090778,5247.36217444503,4479.70547825479,3300.03819870653,3138.43720525629,3253.6577411448,33.1578395385422,33.2030223045728,33.2139801422089,33.4037698090245,34.6140677731071,957.984807434598,1008.3544397928,1087.59786737986,1079.82006085433,1096.30901607127,943.110849051607,999.825686198797,1088.8878640163,1080.12274608385,1103.25159397093,421.315469323545,387.98053593903,342.452126841571,335.542704103333,318.509164914818,32.1596923614753,21.9557928960984,4.31829925372508,2.5798461446517,4.24245185642205,30.83898246,21.20771093,4.184946597,2.52181266,4.098079249,31.02610245,21.26433553,4.194344807,2.52452676,4.171206832,NA,NA,11613.2291413966,9516.71542687264,6828.74371121667,8.07666503599133,8.99294635911511,8.9345747357826,8.51172885241775,11.6346721804145,0,0.242690697410169,1.70597914220209,4.12930535557014,71.9960471293329,0,0,0,0,62.366704945903,0,0,0,0,0.000246174373659,0,0.090665944112788,0.064568305094224,0.052555114422714,0.045265873803294,0.903955042362213,0.903955042362213,0.903955042362213,0.903955042362213,0.902460585836812,0.89816415309906,0.89816415309906,0.89816415309906,0.89816415309906,0.89667926890788,0.66829686003983,0.758511803020849,0.914886209903325,0.901074944308936,0.816354848215573,2013.76368020127,1866.00576003636,1636.60371721747,1615.51693309381,1530.90777334115,132.706854140254,250.322744408454,286.323473207715,268.9879263367,428.377936675239,4.99049572846876,5.79442495212342,5.06824909609716,4.27786240448844,4.23176857121198,9.72609342249428,10.8971066598908,12.3862079696909,12.3920314059203,12.6346874318022,41.8796497112421,50.2508732830086,51.9259606597846,51.184923922088,47.8966579811018,0.008910475924243,0.002228845632774,0.000356483811441,0.000178239413977,0.004172358092686,0.975973865155507,0.973465312986379,0.967677139453498,0.965803782097388,0.965343636196791,64.3391715443037,75.2842761053246,423.717117416995,230.155644568929,763.85599704658,0,0,0,0,0,1368.46520289299,1406.88124813516,1469.35112833246,1481.06698397373,1480.37339456505,0,0,0,0,0.015286351926527,0.039660353623594,0.03701631864626,0.015929933456355,0.012838829631079,0.013095825709395,0,0,0,0,0.001428040318991,0,0,0,0,0,0.008910475924243,0.002228845632774,0.000356483811441,0.015086044203375,0.006910693547866,6.95257020518835,7.22468598436662,7.62657542248804,7.71905988386121,7.68599778317758,0,0,3.4114294086822E-05,0.003996279367891,1.10638971076927,0,0,4.95833735449791E-05,0.005756723260494,1.6154671600116,8.82952262625231E-05,8.87182076547255E-05,3.55068695320989E-05,0.001443358900464,0.227588911443583,0,0,0,0,0,42.2449509113271,44.1816348374525,49.5192446888183,51.4481103518733,52.6828043623942,0,0,0,0,4.45615393547858E-05,0,0,0,0,0.01418468006923,0,0,0.057553457163305,0.082682939268404,0.150209838005893,1.632,1.632,1.632,1.632,1.632
5,36.6767668400535,36.0011336170915,34.0020384705605,33.2118261201697,31.2811770762912,249.023449367089,252.116644377092,249.352643344767,246.184206580259,235.926341630187,14147.9600805524,14095.1004658033,13694.5374388932,13380.8774341031,12616.3586550643,881.51246835443,1554.67358034476,5301.89508240176,7571.62096119131,9409.83634069643,22.4458860759494,21.9999446057911,21.7712072497909,21.1016619998035,20.0634794500345,169.950672468354,167.185400460563,176.021573144043,192.227837137346,236.972277703182,59.160249688339,58.2182294128384,66.7198228777836,83.3528226106557,142.635214604295,1484.46382911392,1487.54355963187,1464.10344585038,1429.06568095713,1365.01193687866,88.095253164557,87.1446659333529,82.0648691350023,70.8596476957992,38.4992878602505,86.21620253,85.29609411,80.39698839,69.18159974,37.11667499,87.39246835,86.0893829,80.99169008,69.58315228,37.40418343,1261.93168753637,1586.0241194057,4079.4279310749,5484.8111297195,10398.6476546024,12.5510126582278,11.4621080862981,9.97114255590134,10.0573592418394,12.4892209262758,19.4775949367089,19.15594268942,26.0290496581089,42.4880740282054,92.2385271738209,87.7389240506329,68.3001922483564,70.5115619267303,121.819564525263,160.973081364421,0,0,0.069214960153426,0.489156923637225,1.12964778945509,0,0,0.012051375512936,0.059188195859654,0.144653671461014,0.902156829833984,0.902156829833984,0.902156829833984,0.902156829833984,0.902156829833984,0.892599642276764,0.892599642276764,0.892599642276764,0.892599642276764,0.892599642276764,0,0,0,0.012100733365399,0.119525575098024,403.435886075949,453.68779816296,429.184841437338,351.917272993992,206.442006497067,219.217152613567,251.795173002105,238.539996776185,261.870084282389,250.302004425635,8.31561408060638,7.84753454480067,6.84664342358717,5.70802364546099,3.10877151074814,9.5890076475747,9.295808258822,9.37730064540063,9.65602633779411,9.98115604097237,15.1350480633525,13.9584155015912,22.0829626454498,46.6127001171789,133.247534618484,0.020537974683544,0.022413152002785,0.02364671967914,0.016810688198527,0.0082241698687,0.979227722517837,0.978220712330765,0.978925785831204,0.978789297507648,0.975310835663754,123.252142245136,491.112797236416,1798.89154668277,2552.11910816628,6326.45217316876,0,0,0.00135893896078,0.061423611419074,0.088261150228656,855.082631067203,846.316066365028,861.175733353753,886.669327735186,938.237257656163,0,0,0,0,0.001752167001242,0,0.006133887120441,0.0416454166019,0.053278761996017,0.047121094740231,0,0,0,0.000398053197907,0.006950819634839,0,0.034343626136283,0.334481191375366,0.417296889445077,0.331337770496028,0,0.002044629040147,0.009903279554076,0.010916096751805,0.013428763446784,5.03615274298945,5.02705933758105,5.04005321989512,5.08282289357958,5.2645040876865,0,0,0,0,0.000265144157696,0,0,0,0,0.000507824369764,0,0,0.046287266909422,0.07358590362146,0.153392312230767,0,0,0,0,0,51.5103003899055,50.7923635241455,51.8075270647158,52.7412830473043,54.3388502301178,0,0,0,0,0.004640397996536,0,0,0,0,0.016430634026342,0,0.106812553896787,0.352110518473129,0.413596734013862,0.281835585735381,1.784,1.784,1.784,1.784,1.784
6,37.6632906985741,37.7185437456828,38.8989130225036,39.283184685075,39.4746660379004,302.181780748155,302.404708546812,303.476078258158,303.830914846936,309.562499042325,12941.5603797811,13301.6924016831,12786.1165537403,12656.405414807,12477.9179341058,19080.1381605622,19635.0634083185,18404.5295691366,18124.0178269242,16849.8124205219,39.2422159576827,39.1959122908435,39.0527255248389,40.13447027815,41.5732527000538,3.00136728854539,2.84844117484025,2.96979539165434,4.96164141574483,6.96355591785284,16.5073078429284,16.3250344109925,16.4759266311321,18.841503989388,21.5584894540946,2038.62525735643,2039.63006311322,2041.4838638017,2077.29787757867,2171.72489064826,70.8179975293782,75.094360988589,81.317891466897,42.247543442079,20.1917701288593,71.45568056,75.23688837,81.3797453,42.28958179,20.21802585,71.45568056,75.23688837,81.3797453,42.29759938,20.22054956,475.78955078125,475.78955078125,529.785523089869,2541.15464649145,2915.84956182895,12.0323245127555,13.2590011246456,17.1355831767786,19.9365164839936,20.614822687174,514.004309935034,569.364797009393,554.466875321218,637.737104992603,594.916651748539,0,0,3.65484449669837,78.0648974069834,156.660574924862,0,0,0,0,0,0,0,0,0,0.00602085881845,0.730310499668121,0.730310499668121,0.730310499668121,0.730310499668121,0.732220869297393,0.712053835391998,0.712053835391998,0.712053835391998,0.712053835391998,0.713916444576089,0.072122803213545,0.142245140697903,0.090447240728379,0.078130416858459,0.099556560362524,187.883473300586,201.89909869953,159.165590618618,72.1886304885007,47.4471147750645,32.3265027063978,60.7548042811667,82.6544735140856,89.8327955979623,113.58104813124,1.58778855071744,1.57453548462982,1.77612401068271,1.1831037760708,0.883205828938225,9.62610841183216,9.56322265194531,9.76935203732473,9.98928963771501,9.84572943835344,25.4632592591657,21.2580582178984,26.1221839531644,109.201266493538,138.406684292269,0,0,0,0.000161526635742,6.05690689679007E-05,0.975055360860751,0.975793320915788,0.977722516361741,0.974187465375282,0.972810707085013,0,0,10.3428871456031,112.626163577571,339.349727007779,0,0,0,0,0,835.481695673662,847.220681031648,843.86533911367,858.58928769168,857.64354515788,0,0,0,0,0.010544643900481,0.064093252959547,0.045957584147988,0.02113904295488,0.033122750782351,0.076538214149046,0,0,0,0.000808018315082,0.008436057351756,0.78288702265885,0.692227273447276,0.191902273890547,0.057465115749698,0.024481119702121,0.006935870433583,0.001622232225516,0.000619815472873,0.000807351633304,0.005081921386951,4.99165109778561,4.99081818650917,4.9539354248782,4.96282855309537,4.99713525283109,2.17857192884928,2.24489905663664,2.21991793267116,1.86842309418596,2.4483178047241,3.66174066567954,3.66174065963717,3.66174063493301,3.28612226431435,4.35933894650534,0,0,0,0.414903443769558,0.199656047852337,0,0.006771633587303,0.347220603363959,0.35750039835196,0.283688288288579,50.2449899075356,50.3156593025946,49.3906944091065,48.1347072424393,47.9076895111905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027823656419356,1.204,1.204,1.204,1.204,1.204
7,21.7029874497372,23.0496438467347,23.3024913636236,22.0468363335806,23.5773360225994,177.36953620287,177.173205119272,181.502399805755,184.83245118115,173.976501765382,12588.0812569476,12490.6083715254,12292.5119659273,12103.34582197,11330.4208333121,637.688253589536,449.788011948837,668.176389493391,2002.24377514464,4381.06138204374,15.53995662329,15.6068682786333,15.5748502868673,16.1320378558729,16.6361205266136,340.228621820407,342.217876873302,332.788779225576,323.976997852228,339.786058386802,296.805860879396,298.428053992447,291.589803363847,287.197283710168,307.168429921007,921.464464464464,918.877685643277,924.581908415961,924.403044777196,875.030990574664,57.390453427552,55.1186898414237,48.3368572841476,40.1050448831915,29.6504882861449,56.36622792,54.13640576,47.29211462,38.43100833,28.74073014,56.43769248,54.23900594,47.41620353,38.73273257,28.92506567,2829.63260278016,3248.71423720915,4455.37887531412,4067.90003385277,4387.21616380592,32.8942711390005,28.7981297881929,23.7060210034035,20.4069864851884,16.2858261055916,55.6737174543718,49.6042638241173,47.0802965192623,49.9837865974844,70.0442524191435,287.44371319709,222.163983127918,191.112906243617,143.338676804912,117.596761364631,6.19975477308107,2.79773411080453,1.66937011951873,0.804568740873721,0.897774201935555,0.039184049786793,0.01586906465866,0.043235853967724,0.061031601376712,0.089704751677379,0.922939479351044,0.922939479351044,0.922939479351044,0.922821045205702,0.922430117146423,0.913162171840668,0.913162171840668,0.913162171840668,0.913044993062147,0.912658208724369,0,0,0.006973769029511,0.085968414292948,0.117318924167682,102.947869760998,100.961362238756,127.393464488625,180.471249027806,252.663768197743,77.4267753874098,92.4043202020383,145.630064914599,237.584059936306,349.933993509333,2.43737506842816,2.23846701997359,2.16608661773499,1.9477658658035,1.63289795500944,14.6276544486346,14.5888955387214,14.2495112712952,13.6360895014509,12.6056946449395,130.473571752603,149.431068550169,190.421009175102,201.89960600524,199.40543335815,0,0,0.001860126261437,0.005887877199167,0.004624680377035,0.981271498349718,0.980335362187943,0.978928004289905,0.979460637249535,0.977626464314749,5409.0800329565,5256.66483164907,5358.71748146087,4252.10422688976,4225.20521785615,0,0,0,0,0.00286122794976,1195.36924607032,1178.35734154277,1156.86839068339,1154.9694593032,1151.74696401907,0,0,0,0.012038674578736,0.014125524459063,0.048018325625621,0.064307607217754,0.066434927464653,0.044292508226649,0.060270913510229,0,0,0.000533655898677,0.014912617295148,0.009770778475457,0.046033945271909,0.174930926665339,0.447428926002155,0.431584707686554,0.268401009135009,0.072135540476293,0.026444357384832,0.011757171916725,0.01086789688492,0.011370602930255,5.62884718834827,5.54652566207819,5.50289688019627,5.53170841472193,5.66489817680352,0,0,0,3.96602022808077E-08,8.54795235980377E-05,0,0,0,5.74618393370031E-08,0.000123400704957,-0.146404343044215,-0.004581629360958,0.11259746993379,0.060672394794499,0.025611765753466,0,0,0,0,0,64.8103491370912,64.8310866230776,65.7773469181529,65.3989689870621,63.105490441894,0.030617340862817,0.036561080341029,0.070363570613925,0.083303675892879,0.064726883618173,0,0,0,0.012043358432283,0.006898511945124,0,0.132300336921971,0.162339299218553,0.174138649090766,0.25391524661902,1.784,1.784,1.784,1.784,1.784
8,19.2761363171057,20.2524210401804,21.2214457269475,21.3269877794737,20.6873105096359,133.489921493741,132.848954606885,131.797285514216,130.134230513914,134.87825794888,8306.34250847108,8358.84337773153,8507.82425963108,8739.76231803846,8811.01067945789,15671.4787113657,15612.2212947505,15926.9822162177,14947.6522782668,14011.1880629461,21.0067190041729,20.7948255911528,20.7555111494875,21.197529403078,21.2063326261303,688.891323054435,689.008122002281,691.278526502085,681.57060224479,658.716813661085,644.176640154999,644.818074616905,649.833519068192,647.217596393682,628.265941012485,712.204363816394,706.732057838903,699.986865664892,697.800395750538,734.373060527595,2.91551736332131,1.48036851542695,1.76037964361775,7.53032126733439,12.4856928720398,2.446628022,1.355895543,1.649466544,6.374224856,11.34152351,2.446628022,1.355895543,1.661652846,6.609977514,11.58414129,3109.59136722445,2980.60172997563,3251.7403979898,3486.0115874418,3546.20366183233,23.8690089071115,28.2038544388728,26.9078555783226,27.7198423798745,26.3213171112421,225.020889297328,214.192465922735,207.262044796156,204.252698806579,166.15948635795,265.752085395165,237.502507239212,194.616050307355,193.32872218393,192.412184002312,0.440863542510844,0.270095757985695,0.392719233151755,0.69280190270988,1.70295961153742,0.953697158207267,0.919106222190833,0.909053910831626,0.83985214457838,0.763026717275106,0.922939479351044,0.922939479351044,0.922939479351044,0.922937959469524,0.92267193460077,0.913162171840668,0.913162171840668,0.913162171840668,0.913160668069442,0.91289746298541,0.401137494619962,0.421388232886993,0.292486345237775,0.271641667439094,0.287291350105638,347.395588859041,336.531199237234,321.210253656469,311.894964783122,339.950703844092,29.5175743792039,42.7978684621537,62.7982700649455,111.361855915751,215.376337800727,1.02878352859166,0.964254176524247,1.25493652649669,1.42674048057107,2.02748155658105,14.5245147942924,14.5993443974096,14.6986741801327,14.7540238080325,14.5949816179778,25.0356947516828,24.7198883359267,25.5540533261439,25.0424976233718,25.9108186619142,0,0,0.000360347629478,0.007291379257353,0.006466715812565,0.956986283230904,0.956171643822852,0.956435094664857,0.959475764382853,0.961885999223779,4056.40661281962,4005.17506623688,4109.09640128818,4296.82441100428,4347.36894643798,0,0,0,0,0.006754808395028,1438.64682794261,1442.98020453015,1432.00690217563,1407.16727152467,1371.63766775435,0,0,0.00468734543913,0.036505494930733,0.035888386016648,0.033366322635374,0.020260964757398,0.029667208365718,0.071684861358883,0.10989267469171,0.455358405202884,0.530104527155873,0.412138769165548,0.377065607244098,0.411354970032151,0,0,0,0.020846356259637,0.142488288498532,0.010002827654461,0.015758528144643,0.014795449727973,0.02466450499802,0.027742986728068,5.8773246453133,5.90935263295945,5.94890295288274,5.99393440714836,6.07611320604692,0,0,0,0,0,0,0,0,0,0,0.000819518258112,0.000204691455598,0.022578506695895,0.173736140635484,0.137106744430365,0,0,0,0,0,62.8944906829085,62.4415252351333,62.3565538352331,61.1892151972738,58.7413660962019,0.088258164852255,0.051778021046684,0.008287995477991,0.01885463980643,0.02594458289237,0,0,0,0,0.019482041998631,0,0,0,0,0.009244285807822,1.784,1.784,1.784,1.784,1.784
